,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
217,2006-04-24 19:49:42,1145922582.0,adm,0.52,38.45,165.538674033,1308.109985,23.577975982,141.960698051,outperform
218,2006-04-28 06:30:41,1146220241.0,adm,0.52,36.19,149.930939227,1310.609985,23.81415256,126.116786666,outperform
219,2006-05-16 14:27:00,1147804020.0,adm,0.514,43.1,197.651933702,1292.079956,22.063609024,175.588324678,outperform
220,2007-02-20 08:05:08,1171976708.0,adm,0.541,35.88,147.790055249,1459.680054,37.8968960738,109.893159175,outperform
221,2007-03-07 08:11:55,1173273115.0,adm,0.541,32.96,127.624309392,1391.969971,31.5002817931,96.1240275991,outperform
222,2007-04-09 12:40:37,1176136837.0,adm,0.541,37.02,155.662983425,1444.609985,36.4732171429,119.189766283,outperform
223,2007-06-18 03:24:32,1182151472.0,adm,0.597,34.57,138.743093923,1531.050049,44.6392645513,94.1038293714,outperform
224,2007-06-19 05:10:54,1182244254.0,adm,0.597,34.75,139.986187845,1533.699951,44.8896024659,95.0965853794,outperform
225,2007-10-12 05:57:34,1192183054.0,adm,0.47,34.9,141.022099448,1561.800049,47.5442364611,93.4778629864,outperform
226,2008-01-23 23:14:44,1201148084.0,adm,0.62,40.85,182.113259669,1338.599976,26.4583846775,155.654874991,outperform
227,2009-01-09 16:47:55,1231537675.0,adm,0.628,27.94,92.955801105,890.349976,-15.8880757647,108.84387687,outperform
228,2011-07-29 19:09:22,1311980962.0,adm,85.48,30.64,111.602209945,1292.280029,22.0825100466,89.5196998982,outperform
229,2011-08-05 04:13:27,1312532007.0,adm,85.48,28.05,93.7154696133,1199.380005,13.3061861394,80.4092834739,outperform
230,2011-09-28 04:29:00,1317198540.0,adm,54.78,25.77,77.9696132597,1151.060059,8.74137034047,69.2282429192,outperform
231,2011-12-31 04:39:51,1325324391.0,adm,51.59,28.6,97.5138121547,1257.599976,18.8062635491,78.7075486056,outperform
232,2004-05-12 18:03:39,1084399419.0,adp,0.015,45.7,0.0,1097.280029,0.0,0.0,underperform
233,2006-05-29 06:22:46,1148898166.0,adp,0.012,45.98,0.612691466083,1280.160034,16.6666666819,-16.0539752158,underperform
234,2006-06-27 09:26:37,1151414797.0,adp,0.012,44.48,-2.66958424508,1239.199951,12.9337924914,-15.6033767364,underperform
235,2007-02-20 18:32:39,1172014359.0,adp,0.012,50.7,10.9409190372,1459.680054,33.0271230153,-22.0862039781,underperform
236,2007-04-28 09:46:50,1177768010.0,adp,0.012,45.17,-1.15973741794,1494.069946,36.1612265341,-37.320963952,underperform
237,2007-05-28 15:46:58,1180381618.0,adp,0.007,49.23,7.72428884026,1515.72998,38.135201584,-30.4109127437,underperform
238,2007-06-30 05:05:33,1183194333.0,adp,0.007,48.47,6.06126914661,1503.349976,37.0069568632,-30.9456877165,underperform
239,2007-10-22 09:12:40,1193058760.0,adp,0.008,47.52,3.98249452954,1506.329956,37.278535669,-33.2960411395,underperform
240,2008-01-23 19:35:35,1201134935.0,adp,0.078,38.56,-15.6236323851,1338.599976,21.9925580182,-37.6161904033,underperform
241,2008-12-07 07:53:01,1228654381.0,adp,0.288,37.59,-17.7461706783,876.070007,-20.1598512826,2.41368060426,outperform
242,2009-03-27 23:09:31,1238209771.0,adp,N/A,35.5,-22.3194748359,815.940002,-25.6397655625,3.32029072664,outperform
243,2009-06-22 11:11:50,1245683510.0,adp,N/A,35.68,-21.9256017505,893.039978,-18.6133024936,-3.31229925691,underperform
244,2011-08-05 04:11:51,1312531911.0,adp,0.57,47.88,4.77024070022,1199.380005,9.30482404688,-4.53458334666,underperform
245,2011-09-30 03:20:09,1317367209.0,adp,0.62,48.12,5.295404814,1131.420044,3.11133111856,2.18407369545,outperform
246,2012-01-04 00:07:51,1325653671.0,adp,0.61,54.46,19.1684901532,1277.300049,16.406023553,2.76246660018,outperform
247,2003-10-03 16:48:40,1065214120.0,adsk,0,18.44,0.0,1029.849976,0.0,0.0,underperform
248,2004-06-20 07:36:21,1087731381.0,adsk,0,39.4,113.665943601,1135.02002,10.2121713309,103.45377227,outperform
249,2004-08-03 23:39:21,1091590761.0,adsk,0,39.96,116.702819957,1099.689941,6.78156689106,109.921253066,outperform
250,2005-02-25 15:10:44,1109362244.0,adsk,0,29.83,61.7678958785,1211.369995,17.6258701005,44.142025778,outperform
251,2005-04-19 09:08:08,1113916088.0,adsk,0,31.69,71.8546637744,1152.780029,11.9366952338,59.9179685407,outperform
252,2007-03-09 02:37:05,1173425825.0,adsk,N/A,38.53,108.947939262,1402.839966,36.2178956831,72.7300435794,outperform
253,2007-03-11 12:08:50,1173629330.0,adsk,N/A,38.54,109.002169197,1402.839966,36.2178956831,72.7842735143,outperform
254,2007-04-07 14:32:35,1175970755.0,adsk,N/A,39.55,114.479392625,1443.76001,40.1912942318,74.288098393,outperform
255,2007-05-29 18:50:01,1180479001.0,adsk,N/A,44.53,141.485900217,1518.109985,47.4107899576,94.0751102593,outperform
256,2007-12-24 21:50:49,1198551049.0,adsk,N/A,51.02,176.681127983,1496.449951,45.3075676918,131.373560291,outperform
257,2008-01-23 23:44:14,1201149854.0,adsk,N/A,40.75,120.986984816,1338.599976,29.9800948871,91.0068899285,outperform
258,2008-03-02 21:47:36,1204512456.0,adsk,N/A,31.09,68.600867679,1330.630005,29.2061985735,39.3946691054,outperform
259,2009-06-18 19:51:54,1245369114.0,adsk,N/A,20.69,12.2017353579,918.369995,-10.8248758167,23.0266111746,outperform
260,2003-12-28 17:36:03,1072650963.0,aee,1,45.44,0.0,1095.890015,0.0,0.0,underperform
261,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,1.38644366197,1110.109985,1.29757273133,0.0888709306426,outperform
262,2004-11-02 15:30:15,1099427415.0,aee,0.804,48.01,5.65580985915,1130.560059,3.16364265806,2.49216720109,outperform
263,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,14.0625,1222.119995,11.5184898368,2.54401016323,outperform
264,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,15.1408450704,1267.319946,15.6429868558,-0.502141785334,underperform
265,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,13.6883802817,1289.689941,17.684249637,-3.99586935535,underperform
266,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,17.7596830986,1459.680054,33.1958530528,-15.4361699542,underperform
267,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,18.3318661972,1467.949951,33.9504814267,-15.6186152296,underperform
268,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,1.98063380282,1338.599976,22.1472919433,-20.1666581405,underperform
269,2009-02-21 00:56:51,1235195811.0,aee,N/A,25.73,-43.3758802817,770.049988,-29.7329132066,-13.6429670751,underperform
270,2010-02-18 18:51:00,1266537060.0,aee,N/A,25.625,-43.6069542254,1106.75,0.990973989301,-44.5979282147,underperform
271,2010-03-23 07:53:00,1269345180.0,aee,N/A,25.82,-43.1778169014,1174.170044,7.14305522713,-50.3208721285,underperform
272,2007-09-20 19:04:16,1190329456.0,aeo,N/A,25.61,0.0,1518.75,0.0,0.0,underperform
273,2007-10-13 18:24:50,1192314290.0,aeo,N/A,24.43,-4.60757516595,1561.800049,2.83457112757,-7.44214629352,underperform
274,2008-01-24 01:42:43,1201156963.0,aeo,N/A,22.64,-11.5970324092,1352.069946,-10.9748183704,-0.622214038845,underperform
275,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,-62.0070285045,909.700012,-40.102056823,-21.9049716814,underperform
276,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,-60.4451386177,870.26001,-42.6989293827,-17.746209235,underperform
277,2009-03-07 19:29:00,1236472140.0,aeo,N/A,8.91,-65.2089027724,683.380005,-55.003785679,-10.2051170933,underperform
278,2011-11-17 07:59:18,1321534758.0,aeo,N/A,13.97,-45.4509957048,1216.130005,-19.9255963786,-25.5253993262,underperform
279,2012-01-01 20:57:00,1325469420.0,aeo,N/A,15.29,-40.2967590785,1257.599976,-17.1950633086,-23.1016957698,underperform
280,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,0.0,1099.689941,0.0,0.0,underperform
281,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,2.33881163085,1122.140015,2.04149125703,0.297320373813,outperform
282,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,7.33249051833,1176.119995,6.9501457775,0.382344740832,outperform
283,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,43.2680151707,1391.969971,26.5784035211,16.6896116496,outperform
284,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,55.9418457649,1448.390015,31.7089445851,24.2329011797,outperform
285,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,38.4955752212,1338.599976,21.7252178176,16.7703574037,outperform
286,2011-04-08 04:53:43,1302252823.0,aep,136.63,35.47,12.1049304678,1328.170044,20.7767748418,-8.67184437408,underperform
287,2011-11-13 10:16:12,1321197372.0,aep,120.73,39.52,24.9051833123,1263.849976,14.9278472849,9.97733602735,outperform
288,2003-10-03 17:23:47,1065216227.0,aes,101.18,7.96,0.0,1029.849976,0.0,0.0,underperform
289,2003-12-15 21:31:38,1071541898.0,aes,29.748,8.39,5.40201005025,1068.040039,3.70831323882,1.69369681143,outperform
290,2004-08-04 00:04:30,1091592270.0,aes,15.619,9.66,21.3567839196,1098.630005,6.67864549234,14.6781384273,outperform
291,2004-10-26 04:29:14,1098779354.0,aes,15.619,11.05,38.8190954774,1111.089966,7.88852666828,30.9305688091,outperform
292,2004-12-05 09:19:07,1102256347.0,aes,12.944,12.42,56.0301507538,1191.170044,15.6644241161,40.3657266377,outperform
293,2005-02-18 08:12:43,1108732363.0,aes,10.698,16.48,107.035175879,1201.589966,16.6762144004,90.358961479,outperform
294,2007-02-19 02:26:15,1171869975.0,aes,6.513,22.3,180.150753769,1455.540039,41.3351529757,138.815600793,outperform
295,2007-04-11 05:09:29,1176282569.0,aes,6.513,22.42,181.658291457,1438.869995,39.7164663332,141.941825124,outperform
296,2008-01-23 21:05:49,1201140349.0,aes,5.378,17.9,124.874371859,1338.599976,29.9800948871,94.8942769722,outperform
297,2008-04-23 21:50:03,1209001803.0,aes,5.687,17.63,121.48241206,1379.930054,33.9933083613,87.489103699,outperform
298,2011-05-23 09:17:49,1306156669.0,aes,178.11,13.02,63.567839196,1317.369995,27.9186314221,35.6492077739,outperform
299,2011-07-24 02:55:42,1311490542.0,aes,178.11,12.68,59.2964824121,1345.02002,30.6034909302,28.6929914818,outperform
300,2004-02-15 08:22:54,1076851374.0,aet,0.211,77.5,0.0,1145.810059,0.0,0.0,underperform
301,2004-08-03 20:44:23,1091580263.0,aet,0.193,86.6,11.7419354839,1099.689941,-4.02511023862,15.7670457225,outperform
302,2004-11-30 04:45:36,1101807936.0,aet,0.178,118.21,52.5290322581,1173.819946,2.44454888312,50.0844833749,outperform
303,2005-02-04 06:20:07,1107516007.0,aet,0.178,130.85,68.8387096774,1203.030029,4.99384427205,63.8448654054,outperform
304,2005-04-08 02:12:37,1112940757.0,aet,0.177,76.32,-1.52258064516,1181.199951,3.08863512953,-4.61121577469,underperform
305,2005-09-23 17:26:49,1127510809.0,aet,0.17,82.71,6.72258064516,1215.290039,6.06383051486,0.658750130299,outperform
306,2006-01-11 03:31:09,1136968269.0,aet,0.172,92.65,19.5483870968,1294.180054,12.9489171294,6.5994699674,outperform
307,2006-05-07 11:34:24,1147016064.0,aet,0.155,37.99,-50.9806451613,1325.76001,15.7050419995,-66.6856871608,underperform
308,2007-01-25 23:46:33,1169786793.0,aet,0.253,41.1,-46.9677419355,1423.900024,24.2701626518,-71.2379045873,underperform
309,2007-02-20 08:05:18,1171976718.0,aet,0.253,45.61,-41.1483870968,1459.680054,27.3928468802,-68.541233977,underperform
310,2007-04-06 18:34:03,1175898843.0,aet,0.272,45.0,-41.935483871,1443.76001,26.0034330001,-67.938916871,underperform
311,2008-01-23 22:12:23,1201144343.0,aet,0.31,54.11,-30.1806451613,1338.599976,16.8256436122,-47.0062887735,underperform
312,2008-02-22 22:13:00,1203736380.0,aet,0.31,50.13,-35.3161290323,1353.109985,18.0919973927,-53.408126425,underperform
313,2008-11-01 10:58:06,1225551486.0,aet,0.389,24.87,-67.9096774194,968.75,-15.4528281201,-52.4568492993,underperform
314,2009-10-02 08:48:44,1254487724.0,aet,N/A,27.58,-64.4129032258,1025.209961,-10.5253132535,-53.8875899723,underperform
315,2009-10-15 09:39:45,1255613985.0,aet,N/A,26.03,-66.4129032258,1096.560059,-4.29826912525,-62.1146341006,underperform
316,2003-10-03 17:29:50,1065216590.0,afl,0.173,33.43,0.0,1029.849976,0.0,0.0,underperform
317,2003-12-07 12:26:30,1070817990.0,afl,0.206,35.47,6.10230332037,1061.5,3.07326549862,3.02903782175,outperform
318,2004-06-27 21:50:24,1088387424.0,afl,0.203,40.4,20.8495363446,1134.430054,10.1548847344,10.6946516102,outperform
319,2004-08-29 05:10:22,1093770622.0,afl,0.226,39.99,19.6230930302,1107.77002,7.56615485905,12.0569381712,outperform
320,2005-01-25 00:35:34,1106631334.0,afl,0.189,39.58,18.3966497158,1168.410034,13.4543925066,4.94225720924,outperform
321,2005-03-17 18:20:48,1111101648.0,afl,0.189,38.22,14.3284475022,1190.209961,15.5711985956,-1.24275109339,underperform
322,2005-04-06 19:09:19,1112828959.0,afl,0.189,37.0,10.6790308106,1184.069946,14.9749937946,-4.29596298398,underperform
323,2005-08-28 22:41:53,1125283313.0,afl,0.162,43.93,31.408914149,1205.099976,17.0170417133,14.3918724357,outperform
324,2006-02-02 01:16:50,1138861010.0,afl,0.212,47.17,41.1008076578,1270.839966,23.4004947921,17.7003128657,outperform
325,2006-05-28 02:32:55,1148797975.0,afl,0.185,46.78,39.9341908465,1280.160034,24.3054875791,15.6287032674,outperform
326,2007-02-20 18:32:53,1172014373.0,afl,0.171,48.45,44.9297038588,1459.680054,41.7371547329,3.1925491259,outperform
327,2007-04-08 10:16:28,1176041788.0,afl,0.171,47.92,43.3443015256,1443.76001,40.1912942318,3.1530072938,outperform
328,2008-01-01 12:20:40,1199208040.0,afl,0.172,62.63,87.3466945857,1468.359985,42.579989243,44.7667053427,outperform
329,2008-01-23 12:52:38,1201110758.0,afl,0.172,61.31,83.3981453784,1338.599976,29.9800948871,53.4180504913,outperform
330,2009-01-29 12:02:15,1233248535.0,afl,0.241,25.06,-25.0373915645,845.140015,-17.9356183235,-7.10177324096,underperform
331,2011-12-30 09:10:57,1325254257.0,afl,33.03,43.27,29.4346395453,1257.599976,22.1148716131,7.31976793221,outperform
332,2003-11-17 22:46:03,1069127163.0,agn,0.739,76.65,0.0,1043.630005,0.0,0.0,underperform
333,2004-06-19 14:49:29,1087670969.0,agn,0.695,91.42,19.2694063927,1135.02002,8.75693632438,10.5124700683,outperform
334,2004-08-10 02:33:38,1092119618.0,agn,0.637,69.32,-9.56294846706,1079.040039,3.39296818129,-12.9559166483,underperform
335,2004-11-02 14:09:49,1099422589.0,agn,0.637,72.5,-5.41422048271,1130.560059,8.32958554119,-13.7438060239,underperform
336,2005-03-10 01:40:57,1110436857.0,agn,0.522,75.47,-1.53946510111,1209.25,15.8696084059,-17.409073507,underperform
337,2005-04-04 23:20:33,1112671233.0,agn,0.522,69.07,-9.88910632746,1176.119995,12.6951112334,-22.5842175609,underperform
338,2005-08-29 12:42:47,1125333767.0,agn,0.51,92.83,21.1089367254,1212.280029,16.159943964,4.94899276133,outperform
339,2006-06-21 09:29:01,1150896541.0,agn,0.47,104.14,35.8643183301,1252.199951,19.9850469037,15.8792714264,outperform
340,2007-02-20 16:30:00,1172007000.0,agn,0.544,113.32,47.8408349641,1459.680054,39.8656657059,7.9751692582,outperform
341,2007-04-06 22:28:10,1175912890.0,agn,0.544,113.52,48.1017612524,1443.76001,38.3402166556,9.76154459683,outperform
342,2008-01-23 23:06:53,1201147613.0,agn,0.449,65.01,-15.1859099804,1338.599976,28.2638453846,-43.449755365,underperform
343,2008-02-16 18:44:49,1203205489.0,agn,0.436,63.89,-16.647097195,1349.98999,29.3552296822,-46.0023268772,underperform
344,2008-05-17 08:24:31,1211027071.0,agn,0.429,54.11,-29.4063926941,1425.349976,36.5761782597,-65.9825709537,underperform
345,2004-02-15 09:40:39,1076856039.0,aig,1.15,74.72,0.0,1145.810059,0.0,0.0,underperform
346,2004-08-18 11:50:54,1092844254.0,aig,1.173,68.32,-8.56531049251,1095.170044,-4.41958198937,-4.14572850313,underperform
347,2005-01-18 04:07:03,1106039223.0,aig,1.162,66.14,-11.482869379,1195.97998,4.37855477057,-15.8614241496,underperform
348,2005-04-28 12:07:20,1114704440.0,aig,1.162,51.85,-30.6076017131,1143.219971,-0.226048635169,-30.3815530779,underperform
349,2006-01-07 18:38:22,1136677102.0,aig,1.294,70.11,-6.16970021413,1285.449951,12.1870017551,-18.3567019692,underperform
350,2006-06-17 17:06:59,1150578419.0,aig,1.384,59.87,-19.8741970021,1251.540039,9.22753114005,-29.1017281422,underperform
351,2007-03-15 06:01:57,1173952917.0,aig,1.687,67.0,-10.3319057816,1392.280029,21.510543398,-31.8424491796,underperform
352,2007-05-04 05:36:10,1178271370.0,aig,1.687,70.65,-5.44700214133,1505.619995,31.4022322613,-36.8492344026,underperform
353,2007-06-05 04:27:22,1181032042.0,aig,1.614,72.55,-2.90417558887,1530.949951,33.6128915063,-36.5170670952,underperform
354,2007-07-06 07:35:21,1183721721.0,aig,1.614,70.27,-5.95556745182,1530.439941,33.5683806386,-39.5239480904,underperform
355,2008-01-23 16:02:26,1201122146.0,aig,1.918,52.07,-30.3131691649,1338.599976,16.8256436122,-47.1388127771,underperform
356,2008-05-23 12:57:40,1211561860.0,aig,2.282,37.81,-49.397751606,1375.930054,20.0836075048,-69.4813591108,underperform
357,2008-09-21 02:42:52,1221979372.0,aig,2.411,3.85,-94.8474304069,1255.079956,9.53647562628,-104.383906033,underperform
358,2008-10-27 11:48:40,1225122520.0,aig,2.411,1.7,-97.7248394004,848.919983,-25.9109329394,-71.8139064611,underperform
359,2008-12-17 11:42:57,1229532177.0,aig,3.273,1.8,-97.591006424,904.419983,-21.0671981891,-76.5238082349,underperform
360,2008-12-19 05:47:27,1229683647.0,aig,3.273,1.67,-97.7649892934,887.880005,-22.5107164991,-75.2542727942,underperform
361,2009-01-06 14:34:51,1231270491.0,aig,3.273,1.66,-97.778372591,934.700012,-18.424523798,-79.353848793,underperform
362,2010-01-05 22:17:53,1262747873.0,aig,N/A,29.33,-60.7467880086,1136.52002,-0.810783508753,-59.9360044998,underperform
363,2011-04-29 00:43:45,1304052225.0,aig,95.52,31.8,-57.4411134904,1363.609985,19.0083796428,-76.4494931332,underperform
364,2011-09-02 15:22:28,1314991348.0,aig,85.55,24.08,-67.7730192719,1173.969971,2.45764223999,-70.2306615119,underperform
365,2011-11-03 02:27:12,1320301632.0,aig,76.86,24.19,-67.6258029979,1261.150024,10.066237776,-77.6920407738,underperform
366,2011-11-04 17:31:20,1320442280.0,aig,76.86,23.75,-68.2146680942,1253.22998,9.37501989586,-77.5896879901,underperform
367,2012-01-02 19:39:36,1325551176.0,aig,81.27,23.2,-68.9507494647,1257.599976,9.75640911178,-78.7071585765,underperform
